"Device: USB-2408-2AO"
"Serial Number: 1C3CD21"
"Channel Count: 1"
"Sample Count: 1366"
"Start Time: 1/25/2023 2:42:10.18 PM"
"Scan Rate: 50"
"Sample","Time (s)","CH1 (°C)"
"1136","22.72","21.462"
"1137","22.74","21.466"
"1138","22.76","21.460"
"1139","22.78","21.468"
"1140","22.80","21.466"
"1141","22.82","21.459"
"1142","22.84","21.453"
"1143","22.86","21.449"
"1144","22.88","21.442"
"1145","22.90","21.437"
"1146","22.92","21.436"
"1147","22.94","21.438"
"1148","22.96","21.442"
"1149","22.98","21.428"
"1150","23.00","21.444"
"1151","23.02","21.446"
"1152","23.04","21.452"
"1153","23.06","21.460"
"1154","23.08","21.463"
"1155","23.10","21.459"
"1156","23.12","21.461"
"1157","23.14","21.460"
"1158","23.16","21.452"
"1159","23.18","21.449"
"1160","23.20","21.446"
"1161","23.22","21.434"
"1162","23.24","21.440"
"1163","23.26","21.423"
"1164","23.28","21.429"
"1165","23.30","21.436"
"1166","23.32","21.429"
"1167","23.34","21.438"
"1168","23.36","21.449"
"1169","23.38","21.453"
"1170","23.40","21.452"
"1171","23.42","21.448"
"1172","23.44","21.457"
"1173","23.46","21.449"
"1174","23.48","21.450"
"1175","23.50","21.444"
"1176","23.52","21.445"
"1177","23.54","21.441"
"1178","23.56","21.432"
"1179","23.58","21.433"
"1180","23.60","21.428"
"1181","23.62","21.430"
"1182","23.64","21.433"
"1183","23.66","21.430"
"1184","23.68","21.441"
"1185","23.70","21.452"
"1186","23.72","21.447"
"1187","23.74","21.450"
"1188","23.76","21.453"
"1189","23.78","21.457"
"1190","23.80","21.447"
"1191","23.82","21.440"
"1192","23.84","21.432"
"1193","23.86","21.450"
"1194","23.88","21.431"
"1195","23.90","21.429"
"1196","23.92","21.418"
"1197","23.94","21.407"
"1198","23.96","21.402"
"1199","23.98","21.405"
"1200","24.00","21.428"
"1201","24.02","21.423"
"1202","24.04","21.450"
"1203","24.06","21.452"
"1204","24.08","21.459"
"1205","24.10","21.445"
"1206","24.12","21.451"
"1207","24.14","21.444"
"1208","24.16","21.439"
"1209","24.18","21.435"
"1210","24.20","21.421"
"1211","24.22","21.420"
"1212","24.24","21.412"
"1213","24.26","21.406"
"1214","24.28","21.403"
"1215","24.30","21.414"
"1216","24.32","21.417"
"1217","24.34","21.414"
"1218","24.36","21.414"
"1219","24.38","21.425"
"1220","24.40","21.425"
"1221","24.42","21.429"
"1222","24.44","21.431"
"1223","24.46","21.433"
"1224","24.48","21.426"
"1225","24.50","21.429"
"1226","24.52","21.412"
"1227","24.54","21.417"
"1228","24.56","21.418"
"1229","24.58","21.414"
"1230","24.60","21.404"
"1231","24.62","21.411"
"1232","24.64","21.415"
"1233","24.66","21.428"
"1234","24.68","21.429"
"1235","24.70","21.432"
"1236","24.72","21.434"
"1237","24.74","21.430"
"1238","24.76","21.437"
"1239","24.78","21.434"
"1240","24.80","21.436"
"1241","24.82","21.435"
"1242","24.84","21.422"
"1243","24.86","21.422"
"1244","24.88","21.421"
"1245","24.90","21.412"
"1246","24.92","21.423"
"1247","24.94","21.414"
"1248","24.96","21.416"
"1249","24.98","21.419"
"1250","25.00","21.429"
"1251","25.02","21.431"
"1252","25.04","21.435"
"1253","25.06","21.440"
"1254","25.08","21.435"
"1255","25.10","21.441"
"1256","25.12","21.439"
"1257","25.14","21.430"
"1258","25.16","21.422"
"1259","25.18","21.424"
"1260","25.20","21.419"
"1261","25.22","21.414"
"1262","25.24","21.404"
"1263","25.26","21.406"
"1264","25.28","21.416"
"1265","25.30","21.409"
"1266","25.32","21.412"
"1267","25.34","21.409"
"1268","25.36","21.424"
"1269","25.38","21.431"
"1270","25.40","21.435"
"1271","25.42","21.435"
"1272","25.44","21.445"
"1273","25.46","21.434"
"1274","25.48","21.430"
"1275","25.50","21.429"
"1276","25.52","21.423"
"1277","25.54","21.412"
"1278","25.56","21.412"
"1279","25.58","21.409"
"1280","25.60","21.415"
"1281","25.62","21.416"
"1282","25.64","21.418"
"1283","25.66","21.408"
"1284","25.68","21.416"
"1285","25.70","21.424"
"1286","25.72","21.441"
"1287","25.74","21.443"
"1288","25.76","21.442"
"1289","25.78","21.434"
"1290","25.80","21.434"
"1291","25.82","21.431"
"1292","25.84","21.423"
"1293","25.86","21.409"
"1294","25.88","21.409"
"1295","25.90","21.416"
"1296","25.92","21.414"
"1297","25.94","21.411"
"1298","25.96","21.420"
"1299","25.98","21.419"
"1300","26.00","21.430"
"1301","26.02","21.433"
"1302","26.04","21.443"
"1303","26.06","21.443"
"1304","26.08","21.434"
"1305","26.10","21.443"
"1306","26.12","21.447"
"1307","26.14","21.443"
"1308","26.16","21.431"
"1309","26.18","21.430"
"1310","26.20","21.420"
"1311","26.22","21.419"
"1312","26.24","21.433"
"1313","26.26","21.426"
"1314","26.28","21.431"
"1315","26.30","21.435"
"1316","26.32","21.433"
"1317","26.34","21.436"
"1318","26.36","21.446"
"1319","26.38","21.446"
"1320","26.40","21.456"
"1321","26.42","21.449"
"1322","26.44","21.453"
"1323","26.46","21.451"
"1324","26.48","21.446"
"1325","26.50","21.447"
"1326","26.52","21.437"
"1327","26.54","21.446"
"1328","26.56","21.439"
"1329","26.58","21.433"
"1330","26.60","21.429"
"1331","26.62","21.434"
"1332","26.64","21.436"
"1333","26.66","21.448"
"1334","26.68","21.452"
"1335","26.70","21.455"
"1336","26.72","21.451"
"1337","26.74","21.456"
"1338","26.76","21.453"
"1339","26.78","21.444"
"1340","26.80","21.436"
"1341","26.82","21.433"
"1342","26.84","21.427"
"1343","26.86","21.433"
"1344","26.88","21.432"
"1345","26.90","21.431"
"1346","26.92","21.429"
"1347","26.94","21.433"
"1348","26.96","21.428"
"1349","26.98","21.436"
"1350","27.00","21.432"
"1351","27.02","21.441"
"1352","27.04","21.449"
"1353","27.06","21.455"
"1354","27.08","21.463"
"1355","27.10","21.461"
"1356","27.12","21.452"
"1357","27.14","21.448"
"1358","27.16","21.446"
"1359","27.18","21.443"
"1360","27.20","21.436"
"1361","27.22","21.430"
"1362","27.24","21.426"
"1363","27.26","21.433"
"1364","27.28","21.427"
"1365","27.30","21.425"
