Device: USB-2408-2AO
Serial Number: 1C3CD21
Channel Count: 1
Sample Count: 1330
Start Time: 1/25/2023 2:51:54.39 PM
Scan Rate: 50
Sample,Time (s),CH1 (°C)
1319,26.38,106.456
1320,26.40,106.454
1321,26.42,106.445
1322,26.44,106.439
1323,26.46,106.444
1324,26.48,106.448
1325,26.50,106.445
1326,26.52,106.438
1327,26.54,106.432
1328,26.56,106.450
1329,26.58,106.456
