"Device: USB-2408-2AO"
"Serial Number: 1C3CD21"
"Channel Count: 1"
"Sample Count: 1276"
"Start Time: 1/25/2023 2:40:11.39 PM"
"Scan Rate: 50"
"Sample","Time (s)","CH1 (°C)"
"1136","22.72","21.231"
"1137","22.74","21.226"
"1138","22.76","21.228"
"1139","22.78","21.225"
"1140","22.80","21.228"
"1141","22.82","21.224"
"1142","22.84","21.217"
"1143","22.86","21.214"
"1144","22.88","21.203"
"1145","22.90","21.199"
"1146","22.92","21.206"
"1147","22.94","21.205"
"1148","22.96","21.201"
"1149","22.98","21.208"
"1150","23.00","21.218"
"1151","23.02","21.219"
"1152","23.04","21.220"
"1153","23.06","21.233"
"1154","23.08","21.232"
"1155","23.10","21.230"
"1156","23.12","21.232"
"1157","23.14","21.229"
"1158","23.16","21.223"
"1159","23.18","21.217"
"1160","23.20","21.214"
"1161","23.22","21.203"
"1162","23.24","21.204"
"1163","23.26","21.203"
"1164","23.28","21.206"
"1165","23.30","21.206"
"1166","23.32","21.209"
"1167","23.34","21.218"
"1168","23.36","21.218"
"1169","23.38","21.239"
"1170","23.40","21.232"
"1171","23.42","21.228"
"1172","23.44","21.225"
"1173","23.46","21.223"
"1174","23.48","21.223"
"1175","23.50","21.211"
"1176","23.52","21.215"
"1177","23.54","21.206"
"1178","23.56","21.207"
"1179","23.58","21.201"
"1180","23.60","21.204"
"1181","23.62","21.205"
"1182","23.64","21.201"
"1183","23.66","21.211"
"1184","23.68","21.217"
"1185","23.70","21.237"
"1186","23.72","21.225"
"1187","23.74","21.224"
"1188","23.76","21.223"
"1189","23.78","21.218"
"1190","23.80","21.220"
"1191","23.82","21.218"
"1192","23.84","21.217"
"1193","23.86","21.201"
"1194","23.88","21.198"
"1195","23.90","21.200"
"1196","23.92","21.201"
"1197","23.94","21.203"
"1198","23.96","21.203"
"1199","23.98","21.205"
"1200","24.00","21.212"
"1201","24.02","21.220"
"1202","24.04","21.219"
"1203","24.06","21.224"
"1204","24.08","21.226"
"1205","24.10","21.221"
"1206","24.12","21.223"
"1207","24.14","21.211"
"1208","24.16","21.215"
"1209","24.18","21.211"
"1210","24.20","21.193"
"1211","24.22","21.199"
"1212","24.24","21.195"
"1213","24.26","21.188"
"1214","24.28","21.189"
"1215","24.30","21.197"
"1216","24.32","21.204"
"1217","24.34","21.216"
"1218","24.36","21.212"
"1219","24.38","21.222"
"1220","24.40","21.227"
"1221","24.42","21.220"
"1222","24.44","21.222"
"1223","24.46","21.215"
"1224","24.48","21.211"
"1225","24.50","21.201"
"1226","24.52","21.200"
"1227","24.54","21.190"
"1228","24.56","21.186"
"1229","24.58","21.185"
"1230","24.60","21.189"
"1231","24.62","21.193"
"1232","24.64","21.186"
"1233","24.66","21.195"
"1234","24.68","21.212"
"1235","24.70","21.214"
"1236","24.72","21.221"
"1237","24.74","21.214"
"1238","24.76","21.216"
"1239","24.78","21.215"
"1240","24.80","21.212"
"1241","24.82","21.203"
"1242","24.84","21.200"
"1243","24.86","21.188"
"1244","24.88","21.192"
"1245","24.90","21.189"
"1246","24.92","21.185"
"1247","24.94","21.196"
"1248","24.96","21.198"
"1249","24.98","21.205"
"1250","25.00","21.213"
"1251","25.02","21.207"
"1252","25.04","21.215"
"1253","25.06","21.226"
"1254","25.08","21.226"
"1255","25.10","21.216"
"1256","25.12","21.211"
"1257","25.14","21.200"
"1258","25.16","21.208"
"1259","25.18","21.208"
"1260","25.20","21.189"
"1261","25.22","21.186"
"1262","25.24","21.189"
"1263","25.26","21.186"
"1264","25.28","21.193"
"1265","25.30","21.198"
"1266","25.32","21.200"
"1267","25.34","21.214"
"1268","25.36","21.214"
"1269","25.38","21.216"
"1270","25.40","21.220"
"1271","25.42","21.221"
"1272","25.44","21.219"
"1273","25.46","21.213"
"1274","25.48","21.203"
"1275","25.50","21.192"
