Device: USB-2408-2AO
Serial Number: 1C3CD21
Channel Count: 1
Sample Count: 512
Start Time: 1/18/2023 3:16:37.8 PM
Scan Rate: 10
Sample,Time (s),CH2 (µV)
379,37.9,-248.756
380,38.0,-249.315
381,38.1,-249.045
382,38.2,-248.933
383,38.3,-248.812
384,38.4,-248.654
385,38.5,-248.486
386,38.6,-248.635
387,38.7,-248.514
388,38.8,-248.505
389,38.9,-248.449
390,39.0,-248.356
391,39.1,-248.123
392,39.2,-248.179
393,39.3,-247.834
394,39.4,-247.378
395,39.5,-247.266
396,39.6,-247.555
397,39.7,-247.201
398,39.8,-247.024
399,39.9,-247.164
400,40.0,-247.117
401,40.1,-247.220
402,40.2,-247.033
403,40.3,-247.080
404,40.4,-246.996
405,40.5,-246.810
406,40.6,-247.238
407,40.7,-246.894
408,40.8,-247.117
409,40.9,-246.475
410,41.0,-246.735
411,41.1,-246.298
412,41.2,-246.000
413,41.3,-246.493
414,41.4,-246.279
415,41.5,-245.813
416,41.6,-245.748
417,41.7,-245.804
418,41.8,-245.366
419,41.9,-245.366
420,42.0,-245.217
421,42.1,-244.686
422,42.2,-244.807
423,42.3,-244.565
424,42.4,-244.398
425,42.5,-244.090
426,42.6,-243.904
427,42.7,-243.997
428,42.8,-243.904
429,42.9,-243.727
430,43.0,-243.643
431,43.1,-243.224
432,43.2,-242.945
433,43.3,-243.010
434,43.4,-242.675
435,43.5,-242.731
436,43.6,-242.619
437,43.7,-242.200
438,43.8,-241.818
439,43.9,-241.604
440,44.0,-241.548
441,44.1,-241.492
442,44.2,-241.101
443,44.3,-241.129
444,44.4,-240.663
445,44.5,-240.942
446,44.6,-240.440
447,44.7,-240.142
448,44.8,-240.291
449,44.9,-240.318
450,45.0,-240.235
451,45.1,-240.179
452,45.2,-239.918
453,45.3,-239.601
454,45.4,-239.769
455,45.5,-240.169
456,45.6,-239.462
457,45.7,-239.583
458,45.8,-239.601
459,45.9,-239.341
460,46.0,-239.182
461,46.1,-239.275
462,46.2,-239.201
463,46.3,-239.071
464,46.4,-238.931
465,46.5,-238.856
466,46.6,-238.987
467,46.7,-238.670
468,46.8,-239.192
469,46.9,-238.735
470,47.0,-238.493
471,47.1,-238.754
472,47.2,-238.540
473,47.3,-238.437
474,47.4,-238.596
475,47.5,-238.577
476,47.6,-238.623
477,47.7,-238.875
478,47.8,-238.512
479,47.9,-238.530
480,48.0,-238.419
481,48.1,-238.437
482,48.2,-238.512
483,48.3,-238.875
484,48.4,-238.605
485,48.5,-238.642
486,48.6,-238.670
487,48.7,-238.623
488,48.8,-238.810
489,48.9,-238.596
490,49.0,-238.847
491,49.1,-238.521
492,49.2,-238.912
493,49.3,-238.521
494,49.4,-238.484
495,49.5,-238.288
496,49.6,-238.372
497,49.7,-238.437
498,49.8,-238.307
499,49.9,-238.763
500,50.0,-237.916
501,50.1,-238.298
502,50.2,-238.130
503,50.3,-238.251
504,50.4,-238.512
505,50.5,-238.884
506,50.6,-238.717
507,50.7,-238.437
508,50.8,-238.717
509,50.9,-238.996
510,51.0,-238.642
511,51.1,-238.763
