Device: USB-2408-2AO
Serial Number: 1C3CD21
Channel Count: 1
Sample Count: 570
Start Time: 1/18/2023 3:42:35.8 PM
Scan Rate: 10
Sample,Time (s),CH2 (µV)
327,32.7,-1058.960
328,32.8,-1059.063
329,32.9,-1059.175
330,33.0,-1058.849
331,33.1,-1059.128
332,33.2,-1058.886
333,33.3,-1059.230
334,33.4,-1059.026
335,33.5,-1059.286
336,33.6,-1058.886
337,33.7,-1059.184
338,33.8,-1058.709
339,33.9,-1058.867
340,34.0,-1059.026
341,34.1,-1058.895
342,34.2,-1058.988
343,34.3,-1058.979
344,34.4,-1058.867
345,34.5,-1058.960
346,34.6,-1059.081
347,34.7,-1059.035
348,34.8,-1058.914
349,34.9,-1059.063
350,35.0,-1058.998
351,35.1,-1058.662
352,35.2,-1059.119
353,35.3,-1059.072
354,35.4,-1058.662
355,35.5,-1058.700
356,35.6,-1058.821
357,35.7,-1058.551
358,35.8,-1058.728
359,35.9,-1059.175
360,36.0,-1058.904
361,36.1,-1058.979
362,36.2,-1059.053
363,36.3,-1059.184
364,36.4,-1058.923
365,36.5,-1058.560
366,36.6,-1058.970
367,36.7,-1058.970
368,36.8,-1058.830
369,36.9,-1058.644
370,37.0,-1058.858
371,37.1,-1059.268
372,37.2,-1059.044
373,37.3,-1058.690
374,37.4,-1058.886
375,37.5,-1058.988
376,37.6,-1058.746
377,37.7,-1058.988
378,37.8,-1058.746
379,37.9,-1058.662
380,38.0,-1058.737
381,38.1,-1058.709
382,38.2,-1058.886
383,38.3,-1058.374
384,38.4,-1058.653
385,38.5,-1058.690
386,38.6,-1058.942
387,38.7,-1059.128
388,38.8,-1058.569
389,38.9,-1059.258
390,39.0,-1059.771
391,39.1,-1059.016
392,39.2,-1058.737
393,39.3,-1059.296
394,39.4,-1059.389
395,39.5,-1059.193
396,39.6,-1058.914
397,39.7,-1059.044
398,39.8,-1059.156
399,39.9,-1058.839
400,40.0,-1059.286
401,40.1,-1058.849
402,40.2,-1059.296
403,40.3,-1059.249
404,40.4,-1059.091
405,40.5,-1059.081
406,40.6,-1058.783
407,40.7,-1058.960
408,40.8,-1059.258
409,40.9,-1059.165
410,41.0,-1058.960
411,41.1,-1058.988
412,41.2,-1059.324
413,41.3,-1059.119
414,41.4,-1059.147
415,41.5,-1059.435
416,41.6,-1059.547
417,41.7,-1059.063
418,41.8,-1058.951
419,41.9,-1058.988
420,42.0,-1058.746
421,42.1,-1059.184
422,42.2,-1059.053
423,42.3,-1059.305
424,42.4,-1059.370
425,42.5,-1059.305
426,42.6,-1058.979
427,42.7,-1058.886
428,42.8,-1059.137
429,42.9,-1058.988
430,43.0,-1058.793
431,43.1,-1058.942
432,43.2,-1059.063
433,43.3,-1059.212
434,43.4,-1059.026
435,43.5,-1058.951
436,43.6,-1058.849
437,43.7,-1058.970
438,43.8,-1059.137
439,43.9,-1058.886
440,44.0,-1058.858
441,44.1,-1058.830
442,44.2,-1058.774
443,44.3,-1058.877
444,44.4,-1058.923
445,44.5,-1058.755
446,44.6,-1058.904
447,44.7,-1058.979
448,44.8,-1058.495
449,44.9,-1058.932
450,45.0,-1058.877
451,45.1,-1058.821
452,45.2,-1058.960
453,45.3,-1059.072
454,45.4,-1058.802
455,45.5,-1058.951
456,45.6,-1059.324
457,45.7,-1059.119
458,45.8,-1058.802
459,45.9,-1058.588
460,46.0,-1058.653
461,46.1,-1058.634
462,46.2,-1058.793
463,46.3,-1059.063
464,46.4,-1059.035
465,46.5,-1058.755
466,46.6,-1059.156
467,46.7,-1058.970
468,46.8,-1059.258
469,46.9,-1059.184
470,47.0,-1058.774
471,47.1,-1059.016
472,47.2,-1058.979
473,47.3,-1058.960
474,47.4,-1059.184
475,47.5,-1058.830
476,47.6,-1058.877
477,47.7,-1059.473
478,47.8,-1059.184
479,47.9,-1059.091
480,48.0,-1059.473
481,48.1,-1059.407
482,48.2,-1058.960
483,48.3,-1058.970
484,48.4,-1058.672
485,48.5,-1059.063
486,48.6,-1058.895
487,48.7,-1058.551
488,48.8,-1058.523
489,48.9,-1058.960
490,49.0,-1058.867
491,49.1,-1058.914
492,49.2,-1058.839
493,49.3,-1058.960
494,49.4,-1058.765
495,49.5,-1058.858
496,49.6,-1058.253
497,49.7,-1059.044
498,49.8,-1058.895
499,49.9,-1058.690
500,50.0,-1058.728
501,50.1,-1058.737
502,50.2,-1058.476
503,50.3,-1058.243
504,50.4,-1058.541
505,50.5,-1058.672
506,50.6,-1058.271
507,50.7,-1058.578
508,50.8,-1058.299
509,50.9,-1058.569
510,51.0,-1058.485
511,51.1,-1058.597
512,51.2,-1058.327
513,51.3,-1058.513
514,51.4,-1058.532
515,51.5,-1058.243
516,51.6,-1058.672
517,51.7,-1057.992
518,51.8,-1058.523
519,51.9,-1058.141
520,52.0,-1057.694
521,52.1,-1058.355
522,52.2,-1058.374
523,52.3,-1057.759
524,52.4,-1056.539
525,52.5,-1056.017
526,52.6,-1055.673
527,52.7,-1055.440
528,52.8,-1054.602
529,52.9,-1054.378
530,53.0,-1054.360
531,53.1,-1053.894
532,53.2,-1053.847
533,53.3,-1054.127
534,53.4,-1054.285
535,53.5,-1054.117
536,53.6,-1054.611
537,53.7,-1054.369
538,53.8,-1054.322
539,53.9,-1054.304
540,54.0,-1054.192
541,54.1,-1054.574
542,54.2,-1055.039
543,54.3,-1055.636
544,54.4,-1055.775
545,54.5,-1056.194
546,54.6,-1055.999
547,54.7,-1055.971
548,54.8,-1056.259
549,54.9,-1056.083
550,55.0,-1056.204
551,55.1,-1056.306
552,55.2,-1056.232
553,55.3,-1056.185
554,55.4,-1056.232
555,55.5,-1056.409
556,55.6,-1056.259
557,55.7,-1056.213
558,55.8,-1055.906
559,55.9,-1056.511
560,56.0,-1055.924
561,56.1,-1056.222
562,56.2,-1056.353
563,56.3,-1056.213
564,56.4,-1056.502
565,56.5,-1056.585
566,56.6,-1056.548
567,56.7,-1056.362
568,56.8,-1056.697
569,56.9,-1056.306
