Device: USB-2408-2AO
Serial Number: 1C3CD21
Channel Count: 1
Sample Count: 510
Start Time: 1/18/2023 3:33:55.3 PM
Scan Rate: 10
Sample,Time (s),CH2 (µV)
183,18.3,3034.864
184,18.4,3035.963
185,18.5,3037.099
186,18.6,3035.814
187,18.7,3034.063
188,18.8,3034.277
189,18.9,3035.897
190,19.0,3034.864
191,19.1,3033.457
192,19.2,3033.858
193,19.3,3035.571
194,19.4,3034.370
195,19.5,3032.917
196,19.6,3033.569
197,19.7,3034.426
198,19.8,3033.346
199,19.9,3031.818
200,20.0,3032.573
201,20.1,3033.262
202,20.2,3032.219
203,20.3,3031.166
204,20.4,3032.545
205,20.5,3033.532
206,20.6,3032.256
207,20.7,3031.157
208,20.8,3032.954
209,20.9,3033.932
210,21.0,3033.280
211,21.1,3032.619
212,21.2,3033.979
213,21.3,3034.966
214,21.4,3033.541
215,21.5,3032.107
216,21.6,3033.262
217,21.7,3034.147
218,21.8,3033.597
219,21.9,3031.380
220,22.0,3033.141
221,22.1,3033.755
222,22.2,3033.383
223,22.3,3031.921
224,22.4,3033.606
225,22.5,3034.798
226,22.6,3034.715
227,22.7,3033.495
228,22.8,3034.268
229,22.9,3034.873
230,23.0,3034.072
231,23.1,3032.060
232,23.2,3032.666
233,23.3,3033.681
234,23.4,3033.318
235,23.5,3031.678
236,23.6,3032.405
237,23.7,3033.876
238,23.8,3033.532
239,23.9,3032.535
240,24.0,3032.815
241,24.1,3033.886
242,24.2,3033.103
243,24.3,3031.166
244,24.4,3031.157
245,24.5,3032.489
246,24.6,3031.762
247,24.7,3030.021
248,24.8,3029.983
249,24.9,3032.191
250,25.0,3031.297
251,25.1,3029.704
252,25.2,3030.356
253,25.3,3032.293
254,25.4,3032.265
255,25.5,3031.595
256,25.6,3031.930
257,25.7,3033.159
258,25.8,3032.489
259,25.9,3032.293
260,26.0,3032.787
261,26.1,3033.718
262,26.2,3033.113
263,26.3,3031.977
264,26.4,3031.883
265,26.5,3032.833
266,26.6,3031.632
267,26.7,3030.906
268,26.8,3031.250
269,26.9,3032.750
270,27.0,3031.073
271,27.1,3030.933
272,27.2,3032.098
273,27.3,3033.197
274,27.4,3032.479
275,27.5,3032.340
276,27.6,3033.159
277,27.7,3034.035
278,27.8,3032.722
279,27.9,3032.517
280,28.0,3032.777
281,28.1,3033.681
282,28.2,3032.023
283,28.3,3031.902
284,28.4,3032.396
285,28.5,3032.619
286,28.6,3030.989
287,28.7,3031.502
288,28.8,3032.666
289,28.9,3032.759
290,29.0,3031.772
291,29.1,3033.709
292,29.2,3035.543
293,29.3,3035.944
294,29.4,3034.109
295,29.5,3034.314
296,29.6,3035.171
297,29.7,3034.547
298,29.8,3032.228
299,29.9,3032.517
300,30.0,3033.681
301,30.1,3034.128
302,30.2,3032.433
303,30.3,3033.271
304,30.4,3034.566
305,30.5,3034.165
306,30.6,3032.899
307,30.7,3033.252
308,30.8,3034.296
309,30.9,3033.420
310,31.0,3031.287
311,31.1,3031.613
312,31.2,3033.588
313,31.3,3033.951
314,31.4,3032.489
315,31.5,3033.197
316,31.6,3033.867
317,31.7,3033.606
318,31.8,3031.995
319,31.9,3033.122
320,32.0,3034.119
321,32.1,3033.709
322,32.2,3031.977
323,32.3,3032.964
324,32.4,3034.016
325,32.5,3034.119
326,32.6,3033.094
327,32.7,3034.305
328,32.8,3035.497
329,32.9,3034.389
330,33.0,3033.159
331,33.1,3033.886
332,33.2,3035.506
333,33.3,3034.091
334,33.4,3032.451
335,33.5,3033.206
336,33.6,3033.867
337,33.7,3032.424
338,33.8,3031.380
339,33.9,3032.750
340,34.0,3034.277
341,34.1,3033.560
342,34.2,3032.191
343,34.3,3033.029
344,34.4,3034.715
345,34.5,3034.174
346,34.6,3033.122
347,34.7,3035.171
348,34.8,3036.680
349,34.9,3035.879
350,35.0,3033.681
351,35.1,3035.478
352,35.2,3036.018
353,35.3,3034.165
354,35.4,3031.846
355,35.5,3034.268
356,35.6,3035.478
357,35.7,3033.802
358,35.8,3032.479
359,35.9,3033.811
360,36.0,3035.031
361,36.1,3033.681
362,36.2,3032.964
363,36.3,3034.109
364,36.4,3034.826
365,36.5,3033.187
366,36.6,3031.790
367,36.7,3033.383
368,36.8,3034.193
369,36.9,3033.327
370,37.0,3031.753
371,37.1,3033.541
372,37.2,3034.379
373,37.3,3032.712
374,37.4,3031.557
375,37.5,3032.656
376,37.6,3032.992
377,37.7,3031.623
378,37.8,3031.157
379,37.9,3033.457
380,38.0,3035.311
381,38.1,3034.975
382,38.2,3034.044
383,38.3,3035.525
384,38.4,3035.869
385,38.5,3033.830
386,38.6,3032.451
387,38.7,3033.541
388,38.8,3034.100
389,38.9,3032.601
390,39.0,3031.408
391,39.1,3033.066
392,39.2,3034.817
393,39.3,3034.696
394,39.4,3032.424
395,39.5,3033.010
396,39.6,3033.942
397,39.7,3033.401
398,39.8,3030.533
399,39.9,3031.632
400,40.0,3032.628
401,40.1,3032.619
402,40.2,3030.431
403,40.3,3031.297
404,40.4,3033.290
405,40.5,3033.169
406,40.6,3030.691
407,40.7,3031.529
408,40.8,3032.684
409,40.9,3033.048
410,41.0,3030.999
411,41.1,3031.902
412,41.2,3033.485
413,41.3,3033.997
414,41.4,3031.045
415,41.5,3030.226
416,41.6,3032.414
417,41.7,3033.113
418,41.8,3031.883
419,41.9,3032.032
420,42.0,3034.165
421,42.1,3033.327
422,42.2,3031.204
423,42.3,3030.552
424,42.4,3032.712
425,42.5,3032.014
426,42.6,3029.900
427,42.7,3029.723
428,42.8,3031.390
429,42.9,3032.070
430,43.0,3030.915
431,43.1,3031.092
432,43.2,3033.010
433,43.3,3032.070
434,43.4,3030.896
435,43.5,3031.008
436,43.6,3032.619
437,43.7,3032.042
438,43.8,3031.678
439,43.9,3031.883
440,44.0,3033.048
441,44.1,3032.228
442,44.2,3031.986
443,44.3,3031.790
444,44.4,3033.280
445,44.5,3031.725
446,44.6,3031.902
447,44.7,3032.377
448,44.8,3032.945
449,44.9,3032.126
450,45.0,3033.048
451,45.1,3033.029
452,45.2,3033.811
453,45.3,3032.135
454,45.4,3032.228
455,45.5,3032.768
456,45.6,3033.774
457,45.7,3032.424
458,45.8,3032.992
459,45.9,3032.982
460,46.0,3032.926
461,46.1,3030.272
462,46.2,3031.045
463,46.3,3031.902
464,46.4,3032.535
465,46.5,3030.635
466,46.6,3031.231
467,46.7,3032.070
468,46.8,3031.911
469,46.9,3031.213
470,47.0,3032.070
471,47.1,3033.271
472,47.2,3032.861
473,47.3,3030.859
474,47.4,3031.641
475,47.5,3032.805
476,47.6,3032.414
477,47.7,3030.822
478,47.8,3031.539
479,47.9,3031.688
480,48.0,3031.120
481,48.1,3029.220
482,48.2,3030.244
483,48.3,3031.418
484,48.4,3030.207
485,48.5,3030.039
486,48.6,3031.287
487,48.7,3032.451
488,48.8,3031.446
489,48.9,3029.807
490,49.0,3031.380
491,49.1,3031.921
492,49.2,3030.617
493,49.3,3028.698
494,49.4,3029.387
495,49.5,3030.738
496,49.6,3030.589
497,49.7,3029.564
498,49.8,3030.803
499,49.9,3031.334
500,50.0,3030.617
501,50.1,3028.950
502,50.2,3029.937
503,50.3,3030.747
504,50.4,3029.862
505,50.5,3028.633
506,50.6,3029.751
507,50.7,3030.654
508,50.8,3029.173
509,50.9,3027.814
