Device: USB-2408-2AO
Serial Number: 1C3CD21
Channel Count: 1
Sample Count: 510
Start Time: 1/18/2023 3:22:56.2 PM
Scan Rate: 10
Sample,Time (s),CH2 (µV)
96,9.6,-197.692
97,9.7,-197.897
98,9.8,-197.757
99,9.9,-197.636
100,10.0,-197.887
101,10.1,-197.589
102,10.2,-197.785
103,10.3,-197.701
104,10.4,-198.288
105,10.5,-198.409
106,10.6,-198.390
107,10.7,-198.279
108,10.8,-198.176
109,10.9,-198.241
110,11.0,-198.074
111,11.1,-198.344
112,11.2,-198.185
113,11.3,-198.241
114,11.4,-198.483
115,11.5,-198.502
116,11.6,-198.372
117,11.7,-198.511
118,11.8,-198.334
119,11.9,-199.061
120,12.0,-198.931
121,12.1,-198.958
122,12.2,-198.530
123,12.3,-198.884
124,12.4,-198.577
125,12.5,-198.912
126,12.6,-199.080
127,12.7,-198.986
128,12.8,-198.772
129,12.9,-198.912
130,13.0,-198.949
131,13.1,-199.014
132,13.2,-198.809
133,13.3,-199.331
134,13.4,-198.847
135,13.5,-199.303
136,13.6,-199.284
137,13.7,-199.461
138,13.8,-199.415
139,13.9,-199.247
140,14.0,-199.368
141,14.1,-199.275
142,14.2,-199.545
143,14.3,-199.536
144,14.4,-199.415
145,14.5,-199.582
146,14.6,-199.443
147,14.7,-199.517
148,14.8,-199.741
149,14.9,-199.554
150,15.0,-199.582
151,15.1,-199.843
152,15.2,-200.253
153,15.3,-199.927
154,15.4,-199.936
155,15.5,-199.806
156,15.6,-199.750
157,15.7,-199.703
158,15.8,-200.253
159,15.9,-199.936
160,16.0,-199.974
161,16.1,-199.862
162,16.2,-199.890
163,16.3,-199.992
164,16.4,-199.936
165,16.5,-200.178
166,16.6,-199.974
167,16.7,-199.946
168,16.8,-200.318
169,16.9,-200.011
170,17.0,-199.983
171,17.1,-200.393
172,17.2,-199.964
173,17.3,-200.067
174,17.4,-200.076
175,17.5,-200.113
176,17.6,-200.095
177,17.7,-200.095
178,17.8,-200.039
179,17.9,-200.598
180,18.0,-200.234
181,18.1,-200.644
182,18.2,-200.756
183,18.3,-200.402
184,18.4,-200.495
185,18.5,-200.765
186,18.6,-200.504
187,18.7,-200.607
188,18.8,-200.588
189,18.9,-200.858
190,19.0,-200.719
191,19.1,-200.942
192,19.2,-200.476
193,19.3,-200.719
194,19.4,-201.073
195,19.5,-200.989
196,19.6,-200.821
197,19.7,-201.231
198,19.8,-200.775
199,19.9,-201.147
200,20.0,-200.728
201,20.1,-200.691
202,20.2,-201.063
203,20.3,-200.886
204,20.4,-200.933
205,20.5,-200.914
206,20.6,-201.305
207,20.7,-201.082
208,20.8,-201.212
209,20.9,-201.315
210,21.0,-200.998
211,21.1,-201.389
212,21.2,-201.445
213,21.3,-201.445
214,21.4,-201.371
215,21.5,-201.454
216,21.6,-201.333
217,21.7,-201.352
218,21.8,-201.268
219,21.9,-201.240
220,22.0,-201.138
221,22.1,-201.492
222,22.2,-201.548
223,22.3,-201.669
224,22.4,-201.194
225,22.5,-201.557
226,22.6,-201.296
227,22.7,-201.529
228,22.8,-201.492
229,22.9,-201.408
230,23.0,-201.445
231,23.1,-201.529
232,23.2,-201.445
233,23.3,-201.408
234,23.4,-201.557
235,23.5,-201.622
236,23.6,-201.566
237,23.7,-201.641
238,23.8,-201.343
239,23.9,-201.492
240,24.0,-201.538
241,24.1,-201.324
242,24.2,-201.492
243,24.3,-201.706
244,24.4,-201.380
245,24.5,-201.371
246,24.6,-201.613
247,24.7,-201.548
248,24.8,-201.911
249,24.9,-201.752
250,25.0,-201.855
251,25.1,-201.911
252,25.2,-201.818
253,25.3,-202.050
254,25.4,-201.650
255,25.5,-201.976
256,25.6,-201.724
257,25.7,-201.752
258,25.8,-202.022
259,25.9,-202.172
260,26.0,-202.032
261,26.1,-202.050
262,26.2,-202.246
263,26.3,-202.125
264,26.4,-202.060
265,26.5,-201.948
266,26.6,-202.274
267,26.7,-202.050
268,26.8,-202.162
269,26.9,-202.134
270,27.0,-202.516
271,27.1,-202.572
272,27.2,-202.423
273,27.3,-202.749
274,27.4,-202.442
275,27.5,-202.833
276,27.6,-202.553
277,27.7,-202.628
278,27.8,-202.693
279,27.9,-202.889
280,28.0,-202.740
281,28.1,-202.684
282,28.2,-202.535
283,28.3,-202.768
284,28.4,-202.879
285,28.5,-202.749
286,28.6,-202.954
287,28.7,-202.833
288,28.8,-202.963
289,28.9,-202.861
290,29.0,-202.945
291,29.1,-203.075
292,29.2,-202.795
293,29.3,-202.879
294,29.4,-202.945
295,29.5,-202.814
296,29.6,-202.842
297,29.7,-202.786
298,29.8,-202.833
299,29.9,-202.795
300,30.0,-202.805
301,30.1,-202.749
302,30.2,-202.861
303,30.3,-203.019
304,30.4,-203.270
305,30.5,-202.898
306,30.6,-203.196
307,30.7,-203.000
308,30.8,-203.075
309,30.9,-203.382
310,31.0,-203.196
311,31.1,-203.298
312,31.2,-203.243
313,31.3,-203.438
314,31.4,-203.205
315,31.5,-203.280
316,31.6,-203.261
317,31.7,-203.261
318,31.8,-203.084
319,31.9,-203.289
320,32.0,-203.243
321,32.1,-203.755
322,32.2,-203.559
323,32.3,-203.615
324,32.4,-203.671
325,32.5,-203.401
326,32.6,-203.839
327,32.7,-203.401
328,32.8,-203.624
329,32.9,-204.043
330,33.0,-203.848
331,33.1,-203.550
332,33.2,-203.522
333,33.3,-203.624
334,33.4,-203.364
335,33.5,-203.364
336,33.6,-203.848
337,33.7,-203.755
338,33.8,-203.587
339,33.9,-204.016
340,34.0,-203.885
341,34.1,-203.913
342,34.2,-203.839
343,34.3,-204.127
344,34.4,-204.109
345,34.5,-204.016
346,34.6,-203.745
347,34.7,-203.811
348,34.8,-204.248
349,34.9,-204.034
350,35.0,-204.109
351,35.1,-204.435
352,35.2,-204.137
353,35.3,-204.174
354,35.4,-204.099
355,35.5,-204.248
356,35.6,-204.239
357,35.7,-204.351
358,35.8,-204.369
359,35.9,-204.369
360,36.0,-204.574
361,36.1,-204.323
362,36.2,-204.379
363,36.3,-204.798
364,36.4,-204.649
365,36.5,-204.630
366,36.6,-204.733
367,36.7,-204.612
368,36.8,-204.528
369,36.9,-204.490
370,37.0,-204.723
371,37.1,-204.705
372,37.2,-205.003
373,37.3,-205.068
374,37.4,-205.152
375,37.5,-204.844
376,37.6,-204.733
377,37.7,-205.059
378,37.8,-205.133
379,37.9,-205.133
380,38.0,-204.975
381,38.1,-205.487
382,38.2,-205.431
383,38.3,-205.226
384,38.4,-205.273
385,38.5,-205.114
386,38.6,-205.375
387,38.7,-205.413
388,38.8,-205.636
389,38.9,-205.301
390,39.0,-205.524
391,39.1,-205.375
392,39.2,-205.580
393,39.3,-205.664
394,39.4,-205.487
395,39.5,-205.683
396,39.6,-205.664
397,39.7,-205.440
398,39.8,-205.580
399,39.9,-205.580
400,40.0,-205.496
401,40.1,-205.692
402,40.2,-205.636
403,40.3,-206.036
404,40.4,-205.552
405,40.5,-205.273
406,40.6,-205.524
407,40.7,-205.813
408,40.8,-205.599
409,40.9,-205.645
410,41.0,-205.971
411,41.1,-206.232
412,41.2,-205.711
413,41.3,-205.860
414,41.4,-206.176
415,41.5,-205.897
416,41.6,-206.372
417,41.7,-206.288
418,41.8,-206.018
419,41.9,-206.027
420,42.0,-205.981
421,42.1,-206.307
422,42.2,-206.511
423,42.3,-206.362
424,42.4,-206.335
425,42.5,-206.446
426,42.6,-206.418
427,42.7,-206.241
428,42.8,-206.390
429,42.9,-206.418
430,43.0,-206.074
431,43.1,-206.297
432,43.2,-206.586
433,43.3,-206.186
434,43.4,-206.549
435,43.5,-206.204
436,43.6,-206.400
437,43.7,-206.390
438,43.8,-206.074
439,43.9,-205.999
440,44.0,-205.981
441,44.1,-206.223
442,44.2,-205.943
443,44.3,-206.083
444,44.4,-206.213
445,44.5,-206.092
446,44.6,-205.981
447,44.7,-206.204
448,44.8,-206.307
449,44.9,-206.353
450,45.0,-206.502
451,45.1,-206.437
452,45.2,-206.120
453,45.3,-206.279
454,45.4,-206.400
455,45.5,-206.726
456,45.6,-206.493
457,45.7,-206.549
458,45.8,-206.484
459,45.9,-206.586
460,46.0,-206.530
461,46.1,-206.456
462,46.2,-206.670
463,46.3,-206.456
464,46.4,-206.977
465,46.5,-206.595
466,46.6,-206.558
467,46.7,-206.828
468,46.8,-206.800
469,46.9,-206.577
470,47.0,-206.828
471,47.1,-207.024
472,47.2,-206.633
473,47.3,-206.893
474,47.4,-206.763
475,47.5,-206.856
476,47.6,-206.931
477,47.7,-206.893
478,47.8,-206.875
479,47.9,-206.949
480,48.0,-207.163
481,48.1,-207.219
482,48.2,-207.173
483,48.3,-207.042
484,48.4,-207.238
485,48.5,-207.284
486,48.6,-207.303
487,48.7,-207.443
488,48.8,-207.778
489,48.9,-207.573
490,49.0,-207.517
491,49.1,-207.555
492,49.2,-207.471
493,49.3,-207.433
494,49.4,-207.601
495,49.5,-207.368
496,49.6,-207.340
497,49.7,-207.629
498,49.8,-207.853
499,49.9,-207.582
500,50.0,-207.722
501,50.1,-207.881
502,50.2,-207.778
503,50.3,-207.573
504,50.4,-207.881
505,50.5,-207.555
506,50.6,-207.825
507,50.7,-207.676
508,50.8,-207.974
509,50.9,-208.011
